sourceColumnId,documentId,documentFormat,sheetName,rawColumnName,columnIndex,canonicalFieldKey,confidence,method,parserVersion
doc:10f0e03a7e8006a7f0fdb589:col:68,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",68,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:69,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"Substace Name
물질명
(CAS No.)",69,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:70,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"Supplier of Biocidial Substances
살생물질 공급업체",70,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:71,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",71,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:72,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"Analysis evidence of Biocidal Substances
살생물질 분석성적서",72,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:73,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 73,73,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:74,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:75,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,금형담당자,75,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:76,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"Drawing
agreement(DR)",76,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:77,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,사이즈 (W x H x D),77,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:78,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,재질,78,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:79,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Qty,79,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:80,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Cavity,80,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:81,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,구조,81,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:82,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Gate,82,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:83,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:84,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,톤수,84,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:85,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:86,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,금형 합격,86,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:87,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:88,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:89,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,부품 개발,89,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:90,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:91,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:92,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:93,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,일정,93,,,,bom_graph_etl.v0.1
doc:10f0e03a7e8006a7f0fdb589:col:94,doc:10f0e03a7e8006a7f0fdb589,auto_bom_excel,WSED7665B.AK1QEUR,비고,94,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:0,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:1,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:2,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:3,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:4,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:5,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"금형
개발",5,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:6,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:7,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:8,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:9,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:10,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Fig.,10,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:11,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:12,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,변경사유,12,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:13,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Quanty,13,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:14,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,설계자,14,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:15,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,부품개발,15,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:16,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,금형처,16,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:17,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,양산처,17,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:18,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Design,18,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:19,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Process,19,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:20,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Why don't you 
excute DRBFM?",20,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:21,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,심의도,21,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:22,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,도면합의,22,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:23,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,확정도,23,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:24,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"도면결재/
배포(GPDM)",24,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:25,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 25,25,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:26,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 26,26,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:27,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 27,27,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:28,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 28,28,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:29,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,양산구매,29,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:30,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"표준/
비표준",30,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:31,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,비표준 사유,31,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:32,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"그리스
도포 여부",32,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:33,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"CTQ
대상",33,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:34,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"핵심부품
대상",34,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:35,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"장납기
여부",35,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:36,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,4신여부,36,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:37,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,APQP,37,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:38,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,고도화,38,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:39,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"수율 관리
대상 부품",39,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:40,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"한도 견본
(샘플)",40,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:41,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"인정
시험
실시",41,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:42,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,부품품질,42,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:43,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,서류항목,43,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:44,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 44,44,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:45,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,시험항목,45,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:46,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 46,46,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:47,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 47,47,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:48,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 48,48,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:49,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,공정진단,49,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:50,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,공장심사,50,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:51,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 51,51,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:52,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,초품일정,52,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:53,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 53,53,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:54,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"금형
초품",54,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:55,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"금형
이관",55,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:56,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,HSMS,56,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:57,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,양산초품,57,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:58,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 58,58,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:59,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,입고,59,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:60,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,IQC,60,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:61,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,R&D,61,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:62,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,QA,62,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:63,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,승인,63,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:64,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 64,64,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:65,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:66,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:67,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"New Material/Supplier
신규재질/업체
(O / X) ",67,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:68,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",68,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:69,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Substace Name
물질명
(CAS No.)",69,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:70,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Supplier of Biocidial Substances
살생물질 공급업체",70,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:71,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",71,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:72,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Analysis evidence of Biocidal Substances
살생물질 분석성적서",72,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:73,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 73,73,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:74,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:75,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,금형담당자,75,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:76,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"Drawing
agreement(DR)",76,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:77,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,사이즈 (W x H x D),77,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:78,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,재질,78,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:79,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Qty,79,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:80,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Cavity,80,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:81,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,구조,81,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:82,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Gate,82,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:83,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:84,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,톤수,84,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:85,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:86,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,금형 합격,86,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:87,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:88,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:89,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,부품 개발,89,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:90,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:91,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:92,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:93,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,일정,93,,,,bom_graph_etl.v0.1
doc:346ad1bf8ecbc57abf14424b:col:94,doc:346ad1bf8ecbc57abf14424b,auto_bom_excel,WSED7664S.AS1QEUR,비고,94,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:0,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:1,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:2,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:3,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:4,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:5,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,"금형
개발",5,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:6,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:7,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:8,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:9,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:10,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Fig.,10,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:11,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:12,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,변경사유,12,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:13,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,Quanty,13,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:14,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,설계자,14,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:15,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,부품개발,15,,,,bom_graph_etl.v0.1
doc:d2c2a94ce0b823d7886f5f43:col:16,doc:d2c2a94ce0b823d7886f5f43,auto_bom_excel,WS9D7651WS.AS1QEUR,금형처,16,,,,bom_graph_etl.v0.1
